"soldPrice","sqftLiving","sqftLand","sqftAbove","sqftBasement","numBedRooms","numBathRooms","numFloors","builtYear","grade","waterFront","condition"
1315000,2860,10292,2860,0,4,3,"1",1953,"2","0","good"
329950,900,5220,900,0,2,1,"1",1956,"1","0","good"
270000,1430,5909,1070,360,4,1,"1",1947,"1","0","average"
515000,1820,8261,1420,400,4,3,"1",1969,"2","0","average"
380000,1000,4800,1000,0,2,1,"1",1952,"1","0","average"
707900,1750,5355,1750,0,3,1,"2",1929,"2","0","good"
179950,1100,7323,780,320,2,1,"1",1982,"2","0","average"
222400,1200,9566,1200,0,3,2,"1",1995,"2","0","average"
247500,1660,11060,1110,550,3,1,"1",1962,"2","0","good"
543000,1070,4700,1070,0,2,1,"1",1910,"2","0","excellent"
618000,1890,4700,1030,860,2,1,"1",1928,"2","0","good"
454000,1970,22144,1970,0,3,1,"1",1970,"2","0","good"
690000,1890,6620,1890,0,3,2,"1",1954,"2","0","good"
495000,1520,4080,1520,0,3,3,"2",1948,"2","0","excellent"
825000,3070,8474,3070,0,5,3,"2",2011,"2","0","average"
262000,1870,7800,1580,290,5,1,"1",1962,"2","0","average"
390000,1280,4840,940,340,4,1,"1",1950,"2","0","average"
1052000,1860,44431,1860,0,3,1,"1",1947,"1","0","good"
464050,780,2750,780,0,2,1,"1",1928,"2","0","good"
330000,1590,9100,1040,550,4,2,"1",1967,"2","0","average"
250000,1560,32137,910,650,3,2,"1",1976,"2","0","excellent"
299900,1110,8593,1110,0,3,1,"1",1979,"2","0","average"
199990,890,6430,890,0,2,1,"1",1935,"1","0","average"
946000,3140,9058,2140,1000,4,3,"1",1989,"2","0","average"
475000,920,5157,920,0,2,1,"1",1909,"1","0","average"
183500,1010,7520,1010,0,3,1,"1",1975,"1","0","good"
450000,1010,3627,1010,0,2,1,"1",1924,"1","0","good"
192500,1100,9750,1100,0,3,1,"1",1966,"2","0","good"
325000,1730,10532,1730,0,5,2,"1",1943,"1","0","good"
210000,970,5500,970,0,2,1,"1",1956,"2","0","average"
488000,1360,4688,780,580,2,2,"1",1944,"2","0","average"
489000,2120,11479,1060,1060,4,2,"1",1940,"2","0","good"
670000,2520,13001,2010,510,5,3,"2",1973,"2","0","average"
275000,1540,10410,1540,0,3,2,"1",1967,"2","0","good"
631500,1130,2640,1130,0,2,1,"1",1927,"2","0","good"
554000,1870,5580,1870,0,2,2,"1",2004,"2","0","average"
529941,1660,10000,1010,650,3,2,"1",1961,"2","0","good"
731781,2630,4972,2630,0,3,3,"2",2006,"2","0","average"
502501,1100,4750,1100,0,2,1,"1",1946,"2","0","average"
607000,2060,4080,1060,1000,3,2,"1",1921,"2","0","excellent"
180000,1150,5695,1150,0,2,1,"1",1958,"1","0","good"
322500,1350,14200,1350,0,3,2,"1",1989,"2","0","average"
424000,2100,4857,2100,0,4,2,"2",1965,"2","0","average"
235000,670,5600,670,0,2,1,"1",1903,"1","0","average"
415000,760,3000,760,0,1,1,"1",1900,"2","0","average"
419000,720,4592,720,0,2,1,"1",1943,"1","0","good"
239000,1130,15190,1130,0,2,1,"1",1954,"2","0","good"
2680000,4290,20445,4290,0,5,3,"2",1985,"3","0","good"
575000,1530,2400,890,640,3,1,"1",1928,"2","0","good"
230005,1030,6000,830,200,2,1,"1",1951,"2","0","average"
445000,1970,24318,1970,0,3,3,"1",2010,"2","0","average"
2e+05,830,8000,830,0,2,1,"1",1954,"1","0","average"
555000,2410,12183,2410,0,3,3,"2",1988,"2","0","average"
390000,860,1800,860,0,2,1,"1",1909,"2","0","average"
732000,1940,55756,1940,0,3,2,"1",1954,"2","0","excellent"
202500,1120,8576,1120,0,3,1,"1",1943,"1","0","average"
481000,1620,3880,920,700,2,1,"1",1924,"2","0","good"
296500,1280,5100,1280,0,3,1,"1",1948,"2","0","average"
405000,800,6016,800,0,2,1,"1",1942,"1","0","average"
269500,930,4000,730,200,2,1,"1",1943,"1","0","average"
229500,1180,22000,1180,0,1,1,"1",1948,"1","0","average"
3e+05,970,13700,970,0,2,1,"1",1949,"1","0","average"
255500,1440,43560,1150,290,2,1,"1",1965,"2","0","good"
280000,1310,22652,1310,0,3,1,"1",1968,"2","0","average"
344950,1090,6712,1090,0,3,1,"1",1972,"2","0","good"
1945000,4690,6900,3480,1210,4,4,"2",2001,"3","0","average"
350000,1010,8551,1010,0,3,1,"1",1953,"2","0","excellent"
391265,1440,3900,1440,0,3,2,"1",2002,"2","0","average"
575000,1750,5750,870,880,3,2,"1",1956,"2","0","excellent"
210000,1020,6000,1020,0,3,1,"1",1900,"1","0","average"
435000,670,1800,670,0,1,1,"1",1905,"1","0","excellent"
550000,2420,15520,2420,0,4,1,"2",1945,"2","0","good"
4e+05,1000,7800,860,140,3,1,"1",1930,"1","0","good"
185000,1320,7155,1320,0,3,1,"1",1961,"1","0","good"
225000,1396,111949,1396,0,2,1,"1",1940,"2","0","average"
374000,1140,5650,980,160,2,1,"1",1920,"1","0","average"
415000,1780,12161,1160,620,4,2,"1",1950,"2","0","excellent"
254999,1580,7560,1000,580,3,1,"1",1976,"2","0","good"
90000,980,2490,980,0,3,1,"2",1969,"1","0","good"
187000,860,5400,860,0,2,1,"1",1953,"1","0","good"
268000,1930,6600,1030,900,4,2,"1",1967,"2","0","good"
259000,1320,8625,1320,0,3,1,"1",1957,"2","0","good"
950000,2940,5500,2340,600,5,2,"2",1909,"2","0","good"
394250,2620,10107,2620,0,3,2,"1",1982,"2","0","average"
315000,700,3876,700,0,1,1,"1",1910,"1","0","average"
480000,1140,12000,1140,0,2,2,"1",1943,"1","0","average"
295000,1710,8814,1030,680,4,2,"1",1975,"2","0","excellent"
203700,1660,7958,1130,530,3,2,"1",1983,"2","0","average"
237500,1350,8960,1350,0,3,2,"1",1986,"2","0","good"
425000,1000,5100,860,140,3,1,"1",1946,"2","0","average"
2e+05,1190,6833,1190,0,3,2,"1",1995,"2","0","average"
351000,1160,10518,1160,0,3,1,"1",1960,"2","0","average"
210000,880,10800,880,0,3,1,"1",1942,"1","0","average"
137000,950,7620,950,0,3,1,"1",1954,"1","0","average"
270000,1010,14510,1010,0,3,1,"1",1974,"2","0","excellent"
565000,2560,12480,1590,970,5,3,"1",2012,"2","0","average"
385000,830,26329,830,0,2,1,"1",1928,"1","1","good"
4e+05,2090,7634,1450,640,3,3,"1",2001,"2","0","average"
365000,2030,8649,2030,0,3,2,"1",1998,"2","0","average"
353250,1060,1600,1060,0,2,1,"2",1979,"2","0","average"
441000,1150,3000,780,370,2,1,"1",1915,"1","0","average"
736000,1500,4000,1100,400,2,1,"1",1933,"2","0","average"
629000,1510,4560,1510,0,3,2,"2",1909,"2","0","good"
225000,1100,5200,1100,0,3,2,"1",1969,"1","0","average"
346500,1150,11802,1150,0,3,1,"1",1932,"2","0","good"
724950,2270,5760,2270,0,4,2,"2",1909,"2","0","good"
295000,650,5400,650,0,2,1,"1",1950,"1","0","average"
690000,1760,6428,980,780,3,2,"1",1942,"2","0","good"
340500,1770,12458,1770,0,3,1,"1",1957,"2","0","average"
365000,920,6600,920,0,2,1,"1",1910,"1","0","good"
811000,2470,7410,1860,610,3,3,"2",1977,"2","0","excellent"
299000,1040,9514,1040,0,3,1,"1",1969,"2","0","good"
287500,1220,9147,1220,0,4,2,"1",1953,"2","0","excellent"
135900,760,3800,760,0,2,1,"1",1950,"1","0","average"
218000,1620,17500,1620,0,4,1,"1",1962,"2","0","average"
289999,1490,9285,1490,0,3,2,"1",1995,"2","0","average"
540000,1170,4750,1170,0,2,1,"1",1903,"1","0","average"
324950,1240,7500,1240,0,3,1,"1",1976,"2","0","good"
718500,2910,6600,1920,990,3,2,"2",1900,"2","0","good"
495000,2660,192099,2660,0,3,2,"1",1964,"2","0","good"
205000,1180,8240,1180,0,3,1,"1",1967,"2","0","good"
443000,1220,10170,980,240,2,1,"1",1948,"2","0","average"
250000,1010,8711,1010,0,3,1,"1",1944,"1","0","excellent"
250000,800,5220,800,0,2,1,"1",1943,"1","0","average"
745000,4720,493534,3960,760,5,4,"2",1975,"2","0","excellent"
665000,1650,5102,1300,350,3,1,"1",1953,"2","0","good"
148000,630,4200,630,0,2,1,"1",1930,"1","0","average"
399000,990,4250,840,150,3,1,"1",1924,"2","0","good"
4e+05,1300,14138,1300,0,3,1,"1",1943,"2","0","good"
463000,1250,7700,1250,0,3,1,"1",1955,"2","0","good"
455000,2120,9442,1060,1060,4,2,"1",1968,"2","0","excellent"
353000,860,8511,860,0,2,1,"1",1949,"2","0","average"
341000,1040,4000,1040,0,2,1,"1",1914,"1","0","average"
182000,1160,18055,1160,0,3,1,"1",1950,"1","0","average"
250000,1470,2781,1470,0,3,2,"2",2003,"1","0","average"
275400,890,8180,890,0,2,1,"1",1947,"2","0","average"
430000,980,7200,980,0,3,1,"1",1950,"2","0","good"
163000,1250,7543,1250,0,2,2,"1",1962,"2","0","average"
227000,1120,8763,1120,0,4,1,"1",1971,"1","0","average"
276000,870,2676,820,50,2,1,"1",2004,"2","0","average"
430000,2350,12480,1600,750,3,2,"1",1981,"2","0","average"
635500,1660,3600,1000,660,3,2,"1",1939,"2","0","average"
352500,1470,8400,1470,0,3,1,"1",1953,"2","0","good"
3635000,5490,19897,5490,0,5,6,"2",2005,"4","0","average"
190000,1750,10284,1750,0,5,2,"1",1943,"1","0","good"
685000,2500,6733,1770,730,3,2,"1",1979,"2","0","average"
252000,1540,7210,1540,0,3,2,"2",1984,"2","0","good"
244000,2000,15900,1000,1000,3,1,"1",1948,"1","0","average"
230000,1390,16000,1390,0,3,1,"1",1960,"1","0","good"
450000,1680,11250,1680,0,3,2,"1",1967,"2","0","good"
393000,1820,5054,910,910,5,2,"1",1970,"2","0","good"
517000,1140,3750,1140,0,2,1,"1",1925,"2","0","good"
4e+05,1060,12690,1060,0,3,1,"1",1969,"2","0","average"
205950,970,11963,970,0,3,1,"1",1970,"1","0","good"
350000,1440,5469,1440,0,3,2,"1",1988,"2","0","average"
5e+05,1530,7816,1530,0,4,2,"1",1955,"2","0","average"
187300,1310,7697,850,460,2,1,"1",1950,"1","0","average"
935000,2700,5001,2700,0,5,3,"2",2009,"3","0","average"
257500,1300,9334,1300,0,3,2,"1",1981,"2","0","excellent"
464950,2190,19800,2190,0,3,2,"1",1994,"2","0","average"
374500,960,9531,960,0,3,1,"1",1969,"2","0","excellent"
218250,1270,7344,970,300,3,1,"1",1967,"2","0","average"
338000,1860,9000,1860,0,5,2,"2",1980,"2","0","average"
231750,1020,7615,1020,0,3,1,"1",1981,"2","0","average"
199900,720,7140,720,0,1,1,"1",1930,"1","0","average"
252500,1900,8002,1900,0,3,2,"1",1991,"2","0","average"
205000,1370,10708,1370,0,3,1,"1",1969,"2","0","average"
2e+05,960,213008,960,0,3,1,"1",1933,"1","0","average"
178500,1200,8470,1200,0,3,1,"1",1961,"2","0","excellent"
129888,710,9900,710,0,2,1,"1",1943,"1","0","average"
250000,1640,26127,1640,0,3,1,"2",1975,"1","0","average"
550000,1830,9152,1830,0,3,2,"1",1959,"2","0","excellent"
1e+06,4260,18687,4260,0,4,3,"2",1996,"3","0","average"
320000,1260,9600,1260,0,3,1,"1",1970,"2","0","average"
372000,2300,7680,1270,1030,4,1,"1",1959,"2","0","average"
302000,890,5000,890,0,2,1,"1",1947,"1","0","good"
655000,1660,5422,830,830,1,1,"1",1908,"2","0","good"
721000,2280,8339,1220,1060,4,2,"1",1954,"2","0","good"
458000,2020,8555,1220,800,3,2,"1",1957,"2","0","good"
280000,1150,12861,1150,0,2,1,"1",1959,"1","0","average"
435000,750,2786,750,0,2,1,"1",1947,"2","0","excellent"
208500,880,4814,880,0,2,1,"1",1906,"1","0","good"
316000,860,3000,860,0,2,2,"1",1906,"1","0","average"
249900,1310,6738,1310,0,3,2,"1",1990,"2","0","good"
310000,1310,1361,1310,0,3,2,"3",2003,"2","0","average"
190000,1280,5100,880,400,3,1,"1",1961,"2","0","average"
234000,960,9624,960,0,3,1,"1",1953,"2","0","average"
225000,1250,7820,1250,0,3,1,"1",1967,"2","0","average"
606000,1500,3920,1000,500,3,1,"1",1947,"2","0","average"
272500,1410,7622,1410,0,3,2,"1",1983,"2","0","good"
270000,1500,13500,1500,0,3,1,"1",1968,"2","0","good"
345000,960,3844,960,0,3,1,"1",1972,"2","0","average"
221347,1580,6655,790,790,3,2,"1",1944,"1","0","average"
478000,1200,1867,600,600,2,2,"1",1924,"2","0","average"
820000,3850,38830,3850,0,3,3,"2",2000,"3","0","average"
887000,3000,22040,2470,530,3,2,"2",1942,"2","0","good"
159000,1360,20000,1360,0,3,1,"1",1953,"2","0","good"
4e+05,1860,12944,1860,0,3,2,"1",2002,"2","0","average"
345000,1080,4000,1080,0,2,1,"1",1940,"2","0","average"
874950,1080,4000,1080,0,2,1,"1",1940,"2","0","average"
215000,1200,7280,1200,0,3,1,"1",1967,"2","0","good"
570000,1530,5401,1530,0,3,2,"1",1937,"2","0","good"
370000,2490,5706,2490,0,4,3,"2",2005,"2","0","average"
244000,1350,8587,1350,0,3,2,"1",1998,"2","0","average"
211000,2100,9200,1050,1050,4,1,"1",1959,"2","0","average"
750000,2640,5000,2040,600,4,2,"2",1949,"2","0","average"
133400,900,2550,900,0,3,1,"1",1978,"1","0","good"
240000,1553,6550,1553,0,3,2,"1",1900,"2","0","average"
688000,3400,292723,3400,0,4,3,"2",1998,"3","0","average"
330000,1820,9450,1100,720,4,2,"1",1962,"2","0","average"
535000,2120,4080,2120,0,3,2,"2",2003,"2","0","average"
513000,1840,4322,1160,680,2,1,"1",1914,"2","0","good"
401000,1120,8321,1120,0,3,1,"1",1941,"1","0","good"
445000,1150,6634,860,290,2,2,"1",1940,"2","0","average"
215000,1240,7200,1240,0,2,1,"1",1967,"2","0","average"
205000,1120,8342,1120,0,3,1,"1",1976,"2","0","good"
152275,1020,6871,1020,0,1,1,"1",1937,"1","0","average"
356000,920,3863,920,0,3,1,"1",1970,"1","0","average"
193000,960,10761,960,0,3,1,"1",1962,"1","0","good"
333000,2750,9001,2750,0,4,2,"1",2008,"2","0","average"
375000,710,4618,710,0,2,1,"1",1925,"1","0","average"
630000,1770,6000,1770,0,4,2,"2",1911,"2","0","excellent"
872500,1990,6000,1260,730,4,2,"1",1956,"2","0","average"
490000,1760,5250,1000,760,2,1,"1",1951,"2","0","good"
310000,1020,8102,1020,0,2,1,"1",1956,"2","0","average"
450000,1350,92721,1200,150,3,1,"1",1946,"1","0","average"
439000,2010,251341,1510,500,3,2,"2",2003,"2","0","average"
305000,1580,7424,1010,570,3,1,"1",1962,"2","0","average"
216500,1020,11652,1020,0,3,1,"1",1971,"1","0","good"
277500,1700,12048,1700,0,4,2,"2",1990,"2","0","average"
351000,1430,8400,730,700,4,1,"1",1969,"1","0","average"
885000,1313,3600,1313,0,2,2,"1",1904,"2","0","average"
399950,1590,87120,1590,0,3,2,"1",1998,"2","0","average"
440000,2730,6000,1470,1260,5,3,"1",1979,"2","0","average"
234000,1390,18000,1390,0,4,1,"1",1955,"2","0","average"
330000,1160,7912,1160,0,3,1,"1",1956,"2","0","good"
257000,770,7200,770,0,2,1,"1",1951,"2","0","average"
350000,1920,6710,1320,600,3,1,"1",1959,"2","0","average"
380000,1120,7560,1120,0,2,1,"1",1947,"1","0","average"
344000,1150,12402,1150,0,3,1,"1",1969,"1","0","good"
465000,910,3880,780,130,3,1,"1",1942,"2","0","average"
445000,2420,11250,2420,0,5,3,"2",2013,"2","0","average"
725000,1820,6324,910,910,3,2,"1",1945,"2","0","excellent"
246500,940,6000,940,0,2,1,"1",1954,"2","0","average"
267000,940,4700,940,0,3,1,"1",1942,"1","0","good"
525000,1510,3360,880,630,2,1,"1",1924,"2","0","average"
499000,1270,6250,910,360,3,1,"1",1955,"2","0","average"
268000,1840,7510,1840,0,4,3,"2",1988,"2","0","excellent"
240000,1600,12566,1600,0,3,1,"1",1971,"2","0","good"
5e+05,2120,7806,1770,350,4,2,"1",1949,"1","0","good"
991500,3820,26895,3820,0,4,3,"2",1995,"3","0","average"
510000,2740,3838,1370,1370,5,2,"1",1959,"2","0","good"
1980000,4360,12081,4360,0,4,4,"2",2007,"3","0","average"
450000,1180,10720,1180,0,2,1,"1",1955,"2","0","good"
385000,660,3570,660,0,1,1,"1",1906,"1","0","average"
252500,770,2191,770,0,2,1,"1",1937,"1","0","average"
175000,960,5508,770,190,2,1,"1",1951,"1","0","average"
515000,1150,5664,870,280,2,1,"1",1948,"2","0","average"
1080000,4910,43560,4000,910,3,3,"2",1989,"3","0","good"
9e+05,1980,7200,1700,280,4,2,"2",1910,"2","0","average"
171000,1520,19672,1020,500,4,2,"1",1920,"1","0","average"
1360000,5430,108900,5430,0,4,3,"2",1987,"3","0","good"
373000,1400,2445,840,560,3,2,"1",2002,"2","0","average"
254922,780,8160,780,0,2,1,"1",1953,"1","0","good"
650000,2900,15535,1870,1030,4,3,"1",1961,"2","0","good"
270950,780,6250,780,0,2,1,"1",1942,"1","0","average"
794154,2210,8556,1210,1000,4,2,"1",1954,"2","0","good"
375000,900,5413,900,0,2,1,"1",1947,"2","0","average"
320000,1420,1716,1050,370,3,2,"2",2003,"2","0","average"
564000,1690,4500,1690,0,2,2,"1",2004,"2","0","average"
187500,840,8400,840,0,3,1,"1",1959,"1","0","average"
4e+05,1100,5100,1100,0,3,1,"2",1900,"2","0","good"
1410000,2180,18525,1580,600,2,2,"1",1952,"2","1","excellent"
235000,1460,8400,1460,0,3,1,"1",1958,"2","0","average"
663000,1480,3876,860,620,3,2,"1",1928,"2","0","excellent"
335000,1570,7200,1570,0,3,2,"1",1952,"2","0","good"
540000,3610,9775,3610,0,5,3,"2",2003,"2","0","average"
338000,2440,23512,1640,800,3,2,"1",1933,"1","0","average"
185000,1490,6600,1490,0,4,1,"1",1969,"2","0","average"
450000,1150,35415,1010,140,3,1,"1",1950,"2","0","good"
451000,900,6000,900,0,2,1,"1",1944,"2","0","average"
235000,1240,18000,1240,0,3,1,"1",1943,"2","0","average"
413800,1440,4421,1440,0,3,2,"1",2007,"2","0","average"
421500,2793,5703,2793,0,4,3,"2",2009,"2","0","average"
380000,1440,3218,850,590,3,2,"1",2008,"2","0","average"
399000,2100,31550,2100,0,3,2,"1",2010,"2","0","average"
1040890,4180,7232,4180,0,5,4,"2",2014,"2","0","average"
155000,1300,6098,1300,0,3,1,"1",2013,"2","0","average"
405000,1060,651,1060,0,3,2,"3",2007,"2","0","average"
340000,1920,5688,1920,0,3,2,"1",2007,"2","0","average"
657000,1570,1281,1570,0,2,3,"3",2014,"2","0","average"
291000,840,863,840,0,2,1,"3",2008,"2","0","average"
6e+05,3530,8345,3530,0,3,3,"2",2006,"3","0","average"
442000,4168,8485,3222,946,4,4,"2",2007,"3","0","average"
585000,2110,1286,1710,400,4,3,"2",2007,"2","0","average"
385000,2340,9716,2340,0,4,2,"1",2009,"2","0","average"
292000,1984,4460,1984,0,4,3,"2",2012,"2","0","average"
304500,1350,942,1350,0,4,2,"3",2008,"2","0","average"
1583000,5610,11063,4750,860,4,4,"3",2006,"3","0","average"
390000,962,1992,962,0,2,1,"2",2012,"2","0","average"
465000,3210,7200,2410,800,5,4,"2",2011,"2","0","average"
230000,1160,1174,790,370,3,2,"2",2007,"2","0","average"
439950,1440,4666,1440,0,2,2,"1",2010,"2","0","average"
949990,3970,7314,3970,0,4,4,"2",2014,"2","0","average"
1255780,4180,12042,4180,0,5,4,"2",2014,"3","0","average"
2700000,7850,89651,7850,0,4,4,"2",2006,"4","0","average"
293467,1590,942,1590,0,4,2,"3",2008,"2","0","average"
649000,1530,1442,1530,0,3,2,"3",2015,"2","0","average"
437000,1460,1452,1140,320,2,3,"2",2007,"2","0","average"
320000,1400,9000,1400,0,3,1,"1",1959,"2","0","excellent"
427874,2340,5002,2340,0,3,3,"2",2013,"2","0","average"
909500,4420,5940,3410,1010,4,4,"2",2006,"3","0","average"
210000,1580,4961,1580,0,3,2,"2",2006,"2","0","average"
288790,1390,745,1390,0,4,2,"3",2008,"2","0","average"
432500,2500,6000,2500,0,3,3,"2",2012,"2","0","average"
1262000,2210,3917,1500,710,2,3,"2",2008,"3","0","average"
455000,1350,1209,1350,0,2,2,"3",2013,"2","0","average"
360000,880,1165,880,0,2,1,"2",2005,"2","0","average"
515000,1560,1020,1560,0,3,2,"3",2014,"2","0","average"
305000,1290,1112,1290,0,3,3,"3",2008,"2","0","average"
399000,1520,1884,1520,0,3,3,"3",2009,"2","0","average"
429900,1490,1286,1490,0,3,2,"3",2014,"2","0","average"
459000,1480,800,1000,480,3,2,"2",2014,"2","0","average"
566950,1730,1902,1730,0,3,3,"3",2014,"2","0","average"
545000,1680,7268,1370,310,5,4,"1",2008,"2","0","average"
895000,3240,5562,3240,0,4,3,"2",2013,"3","0","average"
434900,1520,5040,1520,0,3,2,"2",1977,"2","0","average"
1030000,3880,13095,3700,180,3,4,"2",2009,"3","0","average"
399950,710,1131,710,0,2,1,"2",1943,"2","0","good"
399950,1860,2875,1710,150,3,3,"2",2009,"2","0","average"
392137,1460,3696,1460,0,3,2,"2",2010,"2","0","average"
548000,1370,1878,1370,0,2,2,"3",2004,"2","0","average"
1575000,3620,14250,3220,400,3,2,"2",2007,"2","0","average"
370228,2050,4000,2050,0,4,3,"2",2014,"2","0","average"
1104500,3770,8899,2940,830,4,4,"2",2006,"3","0","average"
347500,2230,6551,1330,900,5,3,"1",2014,"2","0","average"
360000,1270,1323,1270,0,3,2,"3",2006,"2","0","average"
459000,2440,2076,1930,510,3,3,"2",2006,"2","0","average"
453000,2330,4284,1920,410,3,3,"2",2004,"2","0","average"
270000,1300,1920,850,450,3,2,"2",2006,"2","0","average"
302860,970,3279,790,180,2,1,"2",2007,"2","0","average"
3204000,4810,18851,4810,0,4,4,"2",2007,"3","0","average"
950000,5635,9695,4360,1275,4,4,"2",2011,"3","0","average"
767450,1630,7599,1630,0,3,2,"1",2006,"3","0","average"
1240000,4410,14380,4410,0,5,4,"2",2006,"3","0","average"
405000,1160,1073,880,280,2,3,"2",2007,"2","0","average"
349950,1640,4714,1640,0,3,2,"1",2009,"2","0","average"
420000,2630,3149,1670,960,5,3,"2",2013,"2","0","average"
1205000,3330,7650,1830,1500,4,3,"1",2008,"2","0","average"
588000,3110,4464,3110,0,5,3,"2",2007,"2","0","average"
5e+05,2520,4104,2520,0,4,3,"2",2002,"2","0","average"
437000,1460,1180,1460,0,3,3,"3",2006,"2","0","average"
394000,1160,3441,580,580,3,2,"1",1930,"1","0","good"
342000,1640,4802,1640,0,3,2,"1",2010,"2","0","average"
395000,700,7457,700,0,2,1,"1",1943,"1","0","average"
306500,840,892,840,0,2,1,"2",2006,"2","0","average"
659950,3010,7357,3010,0,5,3,"2",2008,"2","0","average"
2998000,6670,16481,4960,1710,5,4,"2",2007,"4","0","average"
366750,1571,2017,1571,0,3,3,"3",2008,"2","0","average"
405000,1405,1073,1140,265,2,2,"2",2007,"2","0","average"
479349,3223,6371,3223,0,5,3,"2",2014,"2","0","average"
355000,1220,1186,1220,0,3,2,"3",2007,"2","0","average"
1289990,4360,8030,4360,0,5,4,"2",2015,"3","0","average"
670000,1500,761,1500,0,2,2,"3",2008,"2","0","average"
399000,1110,1155,980,130,2,2,"3",2008,"2","0","average"
305000,1290,3383,1290,0,2,1,"2",2008,"2","0","average"
459000,1480,804,1480,0,2,2,"3",2008,"2","0","average"
250000,1590,8100,1060,530,3,2,"1",1996,"2","0","average"
441000,1290,1289,1030,260,2,1,"2",2005,"2","0","average"
455000,1190,1303,800,390,2,2,"2",2009,"2","0","average"
298450,2100,9752,1200,900,5,3,"1",2007,"2","0","average"
7e+05,1490,713,1490,0,2,2,"3",2014,"2","0","average"
1299890,3870,5929,3870,0,5,4,"2",2014,"3","0","average"
479950,1820,1358,1820,0,3,2,"3",2014,"2","0","average"
376000,1340,1384,1340,0,3,2,"3",2008,"2","0","average"
445000,1620,5101,590,1030,3,2,"1",2006,"2","0","average"
256950,1070,635,720,350,2,2,"2",2008,"2","0","average"
308625,1500,1408,1500,0,2,2,"3",1999,"2","0","average"
610000,1210,740,780,430,2,2,"2",2014,"2","0","average"
399950,1296,1051,1296,0,3,3,"3",2009,"2","0","average"
799000,2550,4794,2550,0,3,2,"2",2007,"2","0","average"
715000,3490,6091,3490,0,5,3,"2",2009,"2","0","average"
327000,1370,1001,1370,0,3,3,"3",2009,"2","0","average"
560000,2720,7570,2720,0,4,3,"2",2008,"2","0","average"
